"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @getwperp: The key role of CRM e-commerce is to help turn visitors into buyers keeping your shoppers satisfied. Here are the key details…",FALSE,0,NA,2021-09-27 04:26:58,FALSE,NA,"1442344994036011017",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SATusharAhmed",1,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:55,FALSE,NA,"1442344979783815169",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","VICEION_MILEY25",28,TRUE,FALSE,NA,NA
"RT @TylerIAm: *slow motion zoom to Larry’s wallet somehow being on the 50 yard line*",FALSE,0,NA,2021-09-27 04:26:53,FALSE,NA,"1442344971793698817",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eric_delaluz",480,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:26:50,FALSE,NA,"1442344960821391365",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Gulfsensei",171,TRUE,FALSE,NA,NA
"RT @danabeers: Davante Adams: takes a brutal helmet to helmet hit and is down on the field visibly hurt

NBC: let’s zoom in on his eyeballs",FALSE,0,NA,2021-09-27 04:26:49,FALSE,NA,"1442344957298151428",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brycerunge",108,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:47,FALSE,NA,"1442344946980114432",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","viceaesthetic",28,TRUE,FALSE,NA,NA
"N1511L, a Bell 206-B-3, is circling over Irving at 1300 feet, speed 50 MPH, squawking 4610, 0.18 miles from Rose Me… https://t.co/xiWaoX5d7L",FALSE,0,NA,2021-09-27 04:26:47,TRUE,NA,"1442344946879504393",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">SkyCirclesDFW</a>","SkyCirclesDFW",0,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:26:42,FALSE,NA,"1442344925987688454",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","enhy02z",492,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:40,FALSE,NA,"1442344917527777286",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","viceyporlayp",28,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:26:40,FALSE,NA,"1442344916634406918",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RosyLuz132",171,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:40,FALSE,NA,"1442344915959091201",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","amarisviceperez",28,TRUE,FALSE,NA,NA
"Stay clear of 24 Jalan Muar near J35 Jalan Seri Medan #kltu. Drive times 10m more than usual https://t.co/tZT3mWJpfT https://t.co/NKemQeGMxv",FALSE,0,NA,2021-09-27 04:26:40,FALSE,NA,"1442344915732631556",NA,"<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","astrotraffic",0,FALSE,FALSE,NA,NA
"N982HP, a Eurocopter AS.350-B3, is circling over Vallejo at 1400 feet, speed 83 MPH, squawking 1200, 0.12 miles fro… https://t.co/8naH4TCiD6",FALSE,0,NA,2021-09-27 04:26:38,TRUE,NA,"1442344908560355329",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">AdvisoryCircularSF</a>","SkyCirclesSF",0,FALSE,FALSE,NA,NA
"@hermitizen irl grian but zoom in really close on his forehead /j",FALSE,1,"hermitizen",2021-09-27 04:26:37,FALSE,"1442336673409355790","1442344903128850436","1409100345880449024","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ashacoelomate",0,FALSE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:34,FALSE,NA,"1442344892202508300",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","viceymylabs",28,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:26:30,FALSE,NA,"1442344875752448003",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ssongjae1",13534,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:28,FALSE,NA,"1442344865581260807",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","vcgndvcrlprz",28,TRUE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:26:27,FALSE,NA,"1442344862183948297",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","izel_inocencio",492,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:26,FALSE,NA,"1442344858811699205",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mydestinyvi25",28,TRUE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:25,FALSE,NA,"1442344853103206404",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AndulanAizel",28,TRUE,FALSE,NA,NA
"I'm inspired! A very seriYous approach to implementation. A team with highly qualified specialists. Success is immi… https://t.co/M5FNBhHd92",FALSE,0,NA,2021-09-27 04:26:24,TRUE,NA,"1442344848699183109",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BeckyStapleton9",0,FALSE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:26:23,FALSE,NA,"1442344846778253314",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","itsclaxxi_",28,TRUE,FALSE,NA,NA
"@steelydante He never does, but I feel like its his most gonzo work with Scorsese which makes sense and is appropri… https://t.co/wUKMkI9ODS",FALSE,1,"steelydante",2021-09-27 04:26:22,TRUE,"1442344272137752576","1442344842491691008","1189609796623917056","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","extra_ezra",0,FALSE,FALSE,NA,NA
"THE SCANNER ANDROID ARRIVES.

NieR Automata Play Arts-Kai Action Figure: 9S (YoRHa No.9 Type S) Deluxe ver. will be… https://t.co/OP3cPt0Pj8",FALSE,4,NA,2021-09-27 04:26:21,TRUE,NA,"1442344837508784136",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","DataBlitzPH",1,FALSE,FALSE,NA,NA
"Zoom - (The full rare uncut version) By The Commodores https://t.co/fG37BTwFqw via @YouTube #ZOOM #TheCommodores… https://t.co/XZdvOLYbBz",FALSE,1,NA,2021-09-27 04:26:20,TRUE,NA,"1442344832572215296",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","natalieros65",0,FALSE,FALSE,NA,NA
"RT @MUST_EMIG: MUST-EMIG invites you to a scheduled webinar on Opiod Overdose. 

Wednesday Sep 29, 2021 5pm – 6pm East Africa Time

Join Zo…",FALSE,0,NA,2021-09-27 04:26:18,FALSE,NA,"1442344824351379456",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JonathanKajjimu",2,TRUE,FALSE,NA,NA
"RT @beefcakehowie: let’s hope frenchie and brent are muted on zoom like nicole a on finale night #bb23 https://t.co/yBWimco56g",FALSE,0,NA,2021-09-27 04:26:16,FALSE,NA,"1442344815954317312",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","amys_bus_ticket",21,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:26:16,FALSE,NA,"1442344815388020739",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tuirtuit",13534,TRUE,FALSE,NA,NA
"so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,43,NA,2021-09-27 04:26:13,FALSE,NA,"1442344803593641986",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ViFeelings",28,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:26:11,FALSE,NA,"1442344796094287872",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","gerggardniller1",492,TRUE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:26:09,FALSE,NA,"1442344787131068425",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JinDuoXian1",492,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:26:06,FALSE,NA,"1442344774749462532",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ahirinz1",171,TRUE,FALSE,NA,NA
"RT @MicheleCr01: @RVAwonk It's time to have all school board meetings held on zoom. 

At the beginning of each meeting, inform the attendee…",FALSE,0,NA,2021-09-27 04:26:03,FALSE,NA,"1442344761302532102",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","rhk456",2,TRUE,FALSE,NA,NA
"RT @MarknNiceOfcl: 𝗠𝗻𝗡 𝗦𝗵𝗼𝗽 𝗢𝗳𝗰𝗹 𝗣𝗿𝗶𝗰𝗲𝗹𝗶𝘀𝘁
     𝙰𝚏𝚏𝚘𝚛𝚍𝚊𝚋𝚕𝚎 𝚏𝚘𝚛 𝚊𝚕𝚕

Tags: canva netflix mlbb dias garena shells spotify grammarly cheggstud…",FALSE,0,NA,2021-09-27 04:26:03,FALSE,NA,"1442344760392306689",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","baqsoaheng",31,TRUE,FALSE,NA,NA
"@ITS_VANI001 Reverse flash , Zoom , Savitar etc etc. 
Jo bhi bolo iske seasons kaafi ache the. Barry being my 2nd m… https://t.co/7u5JGaXjyy",FALSE,1,"ITS_VANI001",2021-09-27 04:26:02,TRUE,"1442342621322481664","1442344758454546434","1357242162035871747","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","fearkoldy",0,FALSE,FALSE,NA,NA
"RT @SkyCirclesLA: N229LA, a Eurocopter AS.350-BA, is circling over Hollywood, Los Angeles at 850 feet, speed 87 MPH, squawking 1200, 0.01 m…",FALSE,0,NA,2021-09-27 04:25:57,FALSE,NA,"1442344735704711169",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","waysonyc",1,TRUE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:25:56,FALSE,NA,"1442344733972393984",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hopiang88888",492,TRUE,FALSE,NA,NA
"RT @poutykyuala: @alldayjunkyu And when you zoom it..you heart will stop beating, he’s so fine and good looking. That few seconds, only him…",FALSE,0,NA,2021-09-27 04:25:55,FALSE,NA,"1442344727056031748",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","noone0807",2,TRUE,FALSE,NA,NA
"RT @Binssi_Jinssi: - Media announcement
- Storycon 
- Script reading
- Lock-in taping

It’s all happening! They will be back very, very soo…",FALSE,0,NA,2021-09-27 04:25:51,FALSE,NA,"1442344710303932429",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","heyitsennovy",254,TRUE,FALSE,NA,NA
"SIX MINUTES TO GO! Join us ft. @CovActionCollab &amp; @YuWaahIndia for this session for the young warriors at… https://t.co/JlywkdZhtN",FALSE,1,NA,2021-09-27 04:25:45,TRUE,NA,"1442344687604408328",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SwastiHC",0,FALSE,FALSE,NA,NA
"Brand ambassador of ZOOm cars🤣🤣 https://t.co/dd4cYIUZ0C",FALSE,0,NA,2021-09-27 04:25:43,FALSE,NA,"1442344677257060354",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FanofAlluBhai",0,FALSE,FALSE,NA,NA
"RT @XULASGA: The SGA Financial Workshop will take place this Thursday, September 30th at 12:15PM during zoom! https://t.co/yqX9nN1N5O",FALSE,0,NA,2021-09-27 04:25:41,FALSE,NA,"1442344669380165639",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","amayalyse",5,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:25:39,FALSE,NA,"1442344662644105219",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fajar__fajar__",13534,TRUE,FALSE,NA,NA
"RT @SunshineLeo9: @smitaprakash There are more ways to curb usage of mobile phones. Why not install jammers? Why allow phones inside exam h…",FALSE,0,NA,2021-09-27 04:25:37,FALSE,NA,"1442344653164978179",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AnnoopJoshii",1,TRUE,FALSE,NA,NA
"RT @GeneralMiIIey: Thank you @LTGHRMcMaster for your great work on the Zoom board of directors, helping to keep Americans in the dark about…",FALSE,0,NA,2021-09-27 04:25:34,FALSE,NA,"1442344642742308865",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gjdrya",223,TRUE,FALSE,NA,NA
"RT @immarkwilliam: Bad Pitch:

\"We offer digital marketing services to eCommerce brands\"

Better Pitch:

\"We do Facebook ads for wellness b…",FALSE,0,NA,2021-09-27 04:25:33,FALSE,NA,"1442344637465722882",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kam_techy",69,TRUE,FALSE,NA,NA
"@ibsrry BDBDJ sorry this is just what i would be typing in the zoom lecture chat rn if i was a worse person. and i’… https://t.co/fQkwy72nD6",FALSE,0,"ibsrry",2021-09-27 04:25:32,TRUE,"1442344223991156737","1442344634349342722","1326551179271139330","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cherryvoicenote",0,FALSE,FALSE,NA,NA
"RT @ArchCordileone: On Friday the House will vote to strip unborn human lives of every protection in all 50 states. Join me at 3 pm to pray…",FALSE,0,NA,2021-09-27 04:25:30,FALSE,NA,"1442344625675583489",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","sanmiguelillo",140,TRUE,FALSE,NA,NA
"RT @dayoungjia: zoom if you miss yoon jia https://t.co/zsiYxbiA0v",FALSE,0,NA,2021-09-27 04:25:28,FALSE,NA,"1442344613574963201",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","may_cherries",382,TRUE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:25:22,FALSE,NA,"1442344592007852035",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","eyesoflize",492,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:25:13,FALSE,NA,"1442344552921063424",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","minisiibiisi",13534,TRUE,FALSE,NA,NA
"RT @trashlatte: didn't retain *any* information from this zoom call i was too busy looking pretty https://t.co/smC7KcydXw",FALSE,0,NA,2021-09-27 04:25:06,FALSE,NA,"1442344522986446848",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","offfftomars",2,TRUE,FALSE,NA,NA
"i should stop doing this coz the zoom lectures are t even saved😓😓",FALSE,0,"yjmilf",2021-09-27 04:25:04,FALSE,"1442344408410570752","1442344516904574985","1376372371657945091","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yjmilf",0,FALSE,FALSE,NA,NA
"#Perseverance on #Mars

Sol: 211
#Earth date: 2021-09-22;
#Camera: Mast Camera Zoom - Left

#PerseveranceRover… https://t.co/2UfOiTnNWM",FALSE,0,NA,2021-09-27 04:25:03,TRUE,NA,"1442344512362356737",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">RoversBot</a>","RoversBot",0,FALSE,FALSE,NA,NA
"RT @meghn888888: FREE Webinar by me today at 6pm IST open to all my followers &amp; others globally! 

I will share simple remedies you can do…",FALSE,0,NA,2021-09-27 04:25:03,FALSE,NA,"1442344509610749952",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Pinky717623862",8,TRUE,FALSE,NA,NA
"5 Types of Must-Have WordPress Ecommerce Plugins via @Ecwid https://t.co/uuDQTqPk2s",FALSE,0,NA,2021-09-27 04:25:01,FALSE,NA,"1442344501981364229",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","woodsparlor",0,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:24:58,FALSE,NA,"1442344489700364292",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gulviee",171,TRUE,FALSE,NA,NA
"@RexDouglass While I don't know you, someone else I trust said that you are a reasonable person so I can't understa… https://t.co/1gSJUQ0Q5a",FALSE,0,"Jabaluck",2021-09-27 04:24:58,TRUE,"1442343967765504002","1442344488932757509","36594815","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Jabaluck",0,FALSE,FALSE,NA,NA
"RT @WesHod: Nijman said David Bakhtiari and Elgton Jenkins both told him this week they had confidence in him...he said in the post-game Zo…",FALSE,0,NA,2021-09-27 04:24:57,FALSE,NA,"1442344483635433474",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","chandlerwking",7,TRUE,FALSE,NA,NA
"RT @thevalsmob: Tomorrow we are relaunching Balit Ngulu 🥳🥳🥳

Join us and Minister @NatHutchins by registering at https://t.co/qFImLJff0q ht…",FALSE,0,NA,2021-09-27 04:24:56,FALSE,NA,"1442344479822737422",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RuthHRLC",4,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:24:52,FALSE,NA,"1442344464383545344",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","maemg8",171,TRUE,FALSE,NA,NA
"I've got one $300 full campaign spot left for the year before the price returns to normal. I'm always available for… https://t.co/W3LSr8tFrx",FALSE,1,NA,2021-09-27 04:24:43,TRUE,NA,"1442344427536539653",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","LodgeMetalPromo",0,FALSE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:24:42,FALSE,NA,"1442344421790404609",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","goldandchrome",530,TRUE,FALSE,NA,NA
"🎉 Thank you!!!!
👉 Proof
👏If Interested DM
 Spotify, Viu ph, Youtube, Crunchyroll, Iwant tfc, Hbo go, Apple music, P… https://t.co/HT3PmuqyeQ",FALSE,0,NA,2021-09-27 04:24:38,TRUE,NA,"1442344405373894657",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","fairycakes1998",0,FALSE,FALSE,NA,NA
"RT @eXpForBusiness: Sixty-five thousand eXp agents see the vision and contagious excitement; 87% of agents never leave if you want to exper…",FALSE,0,NA,2021-09-27 04:24:33,FALSE,NA,"1442344387007090693",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DeliciouzDezine",0,TRUE,FALSE,NA,NA
"RT @dayoungjia: zoom if you miss yoon jia https://t.co/zsiYxbiA0v",FALSE,0,NA,2021-09-27 04:24:28,FALSE,NA,"1442344364282302465",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","xxyxwonz",382,TRUE,FALSE,NA,NA
"MUST-EMIG invites you to a scheduled webinar on Opiod Overdose. 

Wednesday Sep 29, 2021 5pm – 6pm East Africa Time… https://t.co/QSRKTSikUL",FALSE,3,NA,2021-09-27 04:24:28,TRUE,NA,"1442344364051664896",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MUST_EMIG",2,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:24:23,FALSE,NA,"1442344344258633728",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","love_ttts",171,TRUE,FALSE,NA,NA
"If Alyssa rejects Christian on Zoom, I will buy a bikini. #BB23 https://t.co/gMQJG2rbvO",FALSE,9,NA,2021-09-27 04:24:22,FALSE,NA,"1442344338629873670",NA,"<a href=\"http://www.echofon.com/\" rel=\"nofollow\">Echofon</a>","KatieBBSuperFan",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:24:21,FALSE,NA,"1442344332787212295",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JumattBerkahh",13534,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:24:20,FALSE,NA,"1442344330933379081",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","luckyjiejwisung",13534,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:24:07,FALSE,NA,"1442344276176736261",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","haeyoo_69",13534,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:24:06,FALSE,NA,"1442344272657670146",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","maswertengako",13534,TRUE,FALSE,NA,NA
"RT @SparesofWar: @KetPan @KantadoAaveChe FWIW, I still use an Olympus SP570UZ that I bought sometime in 2008. Not am SLR but a prosumer cam…",FALSE,0,NA,2021-09-27 04:24:06,FALSE,NA,"1442344272645083137",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KantadoAaveChe",1,TRUE,FALSE,NA,NA
